state,District,MPCE_URP,MPCE_MRP,state_1
23,28,1747.5,1862.95,MP
23,28,2662.0,3055.61,MP
23,28,895.67,933.25,MP
23,28,1209.8,1675.12,MP
23,28,1039.75,1381.05,MP
23,28,1152.17,1164.5,MP
23,28,534.4,619.8,MP
23,28,578.67,690.45,MP
23,27,3775.5,3812.25,MP
23,27,1445.67,1604.78,MP
23,27,2229.5,2657.99,MP
23,27,1211.0,1296.71,MP
23,27,1117.0,1239.74,MP
23,27,1263.25,1463.42,MP
23,27,811.71,1057.49,MP
23,27,1138.5,1224.05,MP
23,32,4727.67,4836.84,MP
23,32,5497.0,5715.36,MP
23,32,4511.0,3844.9,MP
23,32,4160.67,6833.5,MP
23,32,2957.5,3191.08,MP
23,32,3219.8,3080.35,MP
23,32,6880.5,6442.21,MP
23,32,6819.0,5528.79,MP
23,32,19301.0,24410.11,MP
23,32,20328.0,20340.45,MP
23,32,17673.0,19663.62,MP
23,32,2915.25,3419.03,MP
23,32,2078.83,2037.67,MP
23,32,2253.4,2314.14,MP
23,32,5497.0,9145.77,MP
23,32,2366.2,2605.24,MP
23,32,4376.5,5828.04,MP
23,32,4172.0,4492.38,MP
23,32,6709.0,7820.23,MP
23,32,16825.25,18297.85,MP
23,32,2690.2,2695.23,MP
23,32,3036.4,3001.82,MP
23,32,3110.2,3223.76,MP
23,32,3013.57,3510.34,MP
23,25,3544.0,3919.62,MP
23,25,5198.0,5903.21,MP
23,25,1071.25,1239.67,MP
23,25,960.63,1055.93,MP
23,25,1914.6,1881.72,MP
23,25,856.78,924.85,MP
23,25,1590.0,1821.08,MP
23,25,1914.75,1698.72,MP
23,26,3998.0,3909.88,MP
23,26,2241.0,1876.25,MP
23,26,2703.2,2691.39,MP
23,26,1447.5,1401.85,MP
23,26,3136.2,2940.53,MP
23,26,1233.0,1260.73,MP
23,26,1260.6,1522.15,MP
23,26,1126.38,1198.28,MP
23,43,3413.0,3033.24,MP
23,43,1737.0,1621.79,MP
23,43,1355.0,1211.85,MP
23,43,1629.0,1630.1,MP
23,43,1185.33,1135.62,MP
23,43,2502.0,2759.26,MP
23,43,975.8,797.43,MP
23,43,882.5,779.21,MP
23,43,2430.0,2678.97,MP
23,43,1463.0,1753.99,MP
23,43,582.0,632.58,MP
23,43,834.6,1062.52,MP
23,43,542.6,590.11,MP
23,43,792.33,818.36,MP
23,43,753.0,843.71,MP
23,43,534.33,590.54,MP
23,26,3786.75,4387.79,MP
23,26,5565.0,4728.56,MP
23,26,1704.0,1510.26,MP
23,26,1778.29,1570.63,MP
23,26,2171.25,2421.97,MP
23,26,1337.0,1268.99,MP
23,26,1422.75,1330.82,MP
23,26,1008.0,1047.97,MP
23,37,2146.25,1741.56,MP
23,37,1738.0,1655.23,MP
23,37,832.0,847.21,MP
23,37,3659.5,3914.98,MP
23,37,1386.0,983.95,MP
23,37,1655.71,1865.03,MP
23,37,681.33,699.42,MP
23,37,657.33,673.77,MP
23,48,2430.0,1914.96,MP
23,48,864.8,907.98,MP
23,48,1126.2,996.23,MP
23,48,1509.75,1399.2,MP
23,48,1316.5,1375.61,MP
23,48,836.43,912.67,MP
23,48,646.5,664.22,MP
23,48,930.2,942.15,MP
23,45,11688.17,3281.19,MP
23,45,1491.0,1574.16,MP
23,45,1132.5,1114.61,MP
23,45,887.43,816.85,MP
23,45,747.0,740.22,MP
23,45,918.0,755.41,MP
23,45,817.5,782.47,MP
23,45,742.8,802.96,MP
23,36,1912.33,2068.91,MP
23,36,988.6,1257.9,MP
23,36,1688.0,1952.29,MP
23,36,1258.8,1799.27,MP
23,36,990.18,1159.79,MP
23,36,1966.8,2184.66,MP
23,36,1201.0,1314.84,MP
23,36,1494.5,1630.32,MP
23,26,4160.33,8514.95,MP
23,26,3180.0,3673.58,MP
23,26,2878.25,2981.64,MP
23,26,1917.67,1785.1,MP
23,26,1581.0,1517.7,MP
23,26,2923.8,3201.33,MP
23,26,1064.67,1111.74,MP
23,26,1095.8,841.31,MP
23,35,1287.4,1519.51,MP
23,35,1866.25,2039.67,MP
23,35,1160.17,1382.06,MP
23,35,1563.67,1616.32,MP
23,35,780.75,881.97,MP
23,35,1214.0,1219.85,MP
23,35,833.57,859.31,MP
23,35,605.25,697.92,MP
23,33,2200.75,2257.67,MP
23,33,2578.0,1740.27,MP
23,33,2056.75,2604.35,MP
23,33,1733.83,1882.05,MP
23,33,816.8,954.06,MP
23,33,2612.0,2106.52,MP
23,33,1169.0,1049.99,MP
23,33,675.17,740.53,MP
23,27,1852.25,2529.7,MP
23,27,1096.5,1264.8,MP
23,27,1223.29,1380.27,MP
23,27,971.55,1012.01,MP
23,27,905.0,996.44,MP
23,27,948.67,1119.56,MP
23,27,646.0,756.72,MP
23,27,780.0,849.86,MP
23,28,2207.0,2476.93,MP
23,28,2168.14,2622.27,MP
23,28,871.83,1309.37,MP
23,28,3273.0,3371.68,MP
23,28,1166.5,1163.3,MP
23,28,1183.2,1295.23,MP
23,28,1338.0,1500.0,MP
23,28,600.13,671.63,MP
23,32,1166.5,1209.75,MP
23,32,1838.0,1408.44,MP
23,32,1439.6,2119.79,MP
23,32,1879.5,1984.4,MP
23,32,1705.6,1716.56,MP
23,32,1814.2,1881.73,MP
23,32,1010.0,1029.73,MP
23,32,1060.57,1550.24,MP
23,26,3605.0,5386.37,MP
23,26,3366.5,3889.27,MP
23,26,1195.55,1259.36,MP
23,26,1282.67,1528.76,MP
23,26,1663.2,1949.72,MP
23,26,1864.0,2515.58,MP
23,26,951.5,1092.87,MP
23,26,941.0,1115.74,MP
23,31,3766.5,3698.69,MP
23,31,2504.0,1907.24,MP
23,31,11511.0,4490.34,MP
23,31,6702.67,4556.43,MP
23,31,1376.0,1448.53,MP
23,31,1419.91,1446.73,MP
23,31,1651.67,1802.77,MP
23,31,3155.4,2609.1,MP
23,29,2032.75,2311.52,MP
23,29,2260.33,2549.25,MP
23,29,1010.0,1112.16,MP
23,29,4637.0,4710.56,MP
23,29,764.2,823.53,MP
23,29,673.43,709.87,MP
23,29,1298.0,1397.45,MP
23,25,3622.0,3738.83,MP
23,25,1430.67,1548.75,MP
23,25,1289.0,1333.66,MP
23,25,1317.0,1423.85,MP
23,25,1384.0,1537.01,MP
23,25,1223.0,1329.85,MP
23,25,905.0,1028.78,MP
23,25,1201.0,1329.22,MP
23,34,1102.0,1006.58,MP
23,34,1803.0,1940.05,MP
23,34,905.0,957.36,MP
23,34,1600.0,1746.3,MP
23,34,730.5,769.54,MP
23,34,565.56,571.3,MP
23,34,389.13,409.88,MP
23,32,2544.67,2346.63,MP
23,32,8043.33,8524.55,MP
23,32,3654.33,3422.37,MP
23,32,7121.0,8296.27,MP
23,32,1389.0,1450.42,MP
23,32,3391.8,4295.98,MP
23,32,3973.67,3707.09,MP
23,32,2156.33,2524.71,MP
23,28,4010.0,4819.36,MP
23,28,2626.25,2468.61,MP
23,28,994.0,1087.15,MP
23,28,1646.0,1866.14,MP
23,28,1631.57,1693.38,MP
23,28,2428.5,2187.58,MP
23,28,871.29,842.83,MP
23,28,1266.0,1364.9,MP
23,32,1195.0,1295.68,MP
23,32,1592.67,1683.08,MP
23,32,1146.75,1299.52,MP
23,32,1301.5,1412.05,MP
23,32,802.5,850.68,MP
23,32,1184.5,1264.83,MP
23,32,931.5,1086.57,MP
23,32,1236.67,1359.95,MP
23,32,1807.0,1870.01,MP
23,32,1182.6,1203.53,MP
23,32,2172.8,1855.44,MP
23,32,1714.33,1632.6,MP
23,32,762.2,858.5,MP
23,32,1003.0,1046.7,MP
23,32,819.6,971.52,MP
23,32,1055.75,917.21,MP
23,27,1721.0,1901.21,MP
23,27,1790.0,1803.84,MP
23,27,1692.25,1824.27,MP
23,27,1124.38,1203.24,MP
23,27,1094.33,1207.12,MP
23,27,1111.5,1260.06,MP
23,27,508.86,578.05,MP
23,27,611.43,653.1,MP
23,32,3209.0,6404.89,MP
23,32,4896.0,6446.0,MP
23,32,1548.33,1307.42,MP
23,32,1117.6,1108.41,MP
23,32,3955.2,4671.5,MP
23,32,920.6,966.57,MP
23,32,2356.67,2231.78,MP
23,32,1067.4,1234.74,MP
23,26,6419.0,6858.41,MP
23,26,2236.5,3506.77,MP
23,26,1181.0,1391.19,MP
23,26,1710.25,1726.96,MP
23,26,3516.67,3062.19,MP
23,26,1191.0,1972.33,MP
23,26,709.75,772.88,MP
23,26,884.75,1001.12,MP
23,25,3428.0,3265.24,MP
23,25,3616.75,3497.18,MP
23,25,1306.5,1526.86,MP
23,25,1778.57,1472.95,MP
23,25,1372.25,1688.5,MP
23,25,1535.2,1877.53,MP
23,25,992.2,1103.92,MP
23,25,958.0,1027.82,MP
23,26,3203.25,3571.53,MP
23,26,5888.0,5538.82,MP
23,26,2367.5,2307.43,MP
23,26,2602.5,3156.03,MP
23,26,2414.0,2693.36,MP
23,26,3295.0,3495.55,MP
23,26,1000.0,1038.85,MP
23,26,1074.57,1063.73,MP
23,29,1739.8,1552.7,MP
23,29,1305.75,1433.68,MP
23,29,3310.8,888.57,MP
23,29,1128.75,1224.04,MP
23,29,1213.0,1383.82,MP
23,29,939.0,974.55,MP
23,29,1469.29,1719.13,MP
23,29,597.83,654.89,MP
23,26,4723.0,5135.6,MP
23,26,5606.0,5811.6,MP
23,26,1534.67,1750.0,MP
23,26,1190.0,1396.67,MP
23,26,1500.0,1330.9,MP
23,26,1773.5,1983.91,MP
23,26,885.44,1147.45,MP
23,26,1118.5,1745.62,MP
23,14,1735.2,1775.17,MP
23,14,457.11,463.19,MP
23,14,1149.67,1163.65,MP
23,14,1054.83,1087.01,MP
23,14,1026.0,1143.29,MP
23,14,513.13,552.1,MP
23,14,687.25,719.7,MP
23,14,515.33,555.17,MP
23,12,1084.86,1170.06,MP
23,12,407.0,467.98,MP
23,12,769.67,842.09,MP
23,12,725.17,769.48,MP
23,12,1724.0,2164.14,MP
23,12,1241.0,1553.74,MP
23,12,558.17,613.91,MP
23,12,1473.6,1688.97,MP
23,13,1080.0,1122.33,MP
23,13,854.6,821.81,MP
23,13,648.5,740.08,MP
23,13,727.33,837.42,MP
23,13,675.33,678.26,MP
23,13,439.8,487.51,MP
23,13,468.4,499.03,MP
23,13,811.5,891.64,MP
23,14,1446.67,1537.35,MP
23,14,1386.6,1350.68,MP
23,14,479.33,495.54,MP
23,14,903.67,942.66,MP
23,14,893.0,847.16,MP
23,14,537.67,560.51,MP
23,14,1097.0,1972.75,MP
23,14,876.5,898.98,MP
23,12,992.2,1151.42,MP
23,12,944.5,1468.8,MP
23,12,796.5,918.43,MP
23,12,736.67,862.01,MP
23,12,720.0,788.49,MP
23,12,418.0,583.89,MP
23,12,1558.5,1650.18,MP
23,12,1450.25,1656.37,MP
23,13,988.8,1133.81,MP
23,13,439.6,490.98,MP
23,13,472.0,531.82,MP
23,13,837.25,889.24,MP
23,13,1134.2,1139.08,MP
23,13,902.2,898.5,MP
23,13,1058.4,1100.13,MP
23,13,452.2,462.12,MP
23,13,960.6,1110.19,MP
23,13,578.5,650.97,MP
23,13,459.5,520.77,MP
23,13,604.6,681.94,MP
23,13,915.4,912.66,MP
23,13,590.75,638.28,MP
23,13,840.2,939.62,MP
23,13,570.4,616.78,MP
23,11,2755.0,4638.22,MP
23,11,522.5,577.43,MP
23,11,546.0,587.4,MP
23,11,270.0,332.41,MP
23,11,994.33,1313.6,MP
23,11,2278.75,2379.71,MP
23,11,916.0,1422.71,MP
23,11,1813.33,2088.74,MP
23,14,2308.67,2020.17,MP
23,14,724.67,728.46,MP
23,14,858.8,908.58,MP
23,14,913.25,947.74,MP
23,14,1773.0,1755.29,MP
23,14,1284.0,1322.63,MP
23,14,694.8,679.44,MP
23,14,886.75,839.7,MP
23,11,1866.75,1621.84,MP
23,11,2762.0,2459.81,MP
23,11,1408.5,1131.25,MP
23,11,1474.75,1340.38,MP
23,11,1256.2,1242.54,MP
23,11,972.33,1002.65,MP
23,11,1593.33,1615.39,MP
23,11,1539.2,1452.93,MP
23,40,2077.8,2637.33,MP
23,40,1820.75,2038.59,MP
23,40,1217.33,1544.47,MP
23,40,1778.0,1088.84,MP
23,40,1191.5,1301.84,MP
23,40,1162.25,1189.03,MP
23,40,1271.5,1405.47,MP
23,40,1790.0,2111.78,MP
23,17,1066.57,1010.19,MP
23,17,1013.8,942.07,MP
23,17,1225.0,1131.54,MP
23,17,852.67,817.03,MP
23,17,1306.0,1262.0,MP
23,17,794.5,715.81,MP
23,17,1476.6,1030.71,MP
23,17,900.4,878.71,MP
23,38,2058.5,2201.41,MP
23,38,1219.4,1119.81,MP
23,38,1642.0,1648.1,MP
23,38,1923.0,2023.86,MP
23,38,929.67,1031.63,MP
23,38,899.0,942.81,MP
23,38,747.0,775.92,MP
23,38,598.8,619.69,MP
23,39,1751.5,2624.75,MP
23,39,652.33,786.44,MP
23,39,951.5,904.99,MP
23,39,879.75,875.41,MP
23,39,2247.17,2829.93,MP
23,39,1174.0,1206.47,MP
23,39,423.0,448.42,MP
23,39,753.0,769.44,MP
23,17,1372.14,1140.67,MP
23,17,2597.0,1673.09,MP
23,17,712.33,593.87,MP
23,17,791.43,724.87,MP
23,17,3355.5,2164.06,MP
23,17,978.67,802.52,MP
23,17,1003.2,841.95,MP
23,17,1457.33,1197.43,MP
23,39,1638.5,1540.9,MP
23,39,1141.62,1237.17,MP
23,39,1085.5,1127.55,MP
23,39,398.6,420.53,MP
23,39,694.25,724.23,MP
23,39,557.0,562.08,MP
23,39,3424.0,2251.76,MP
23,39,456.0,488.88,MP
23,38,4689.67,5085.2,MP
23,38,3626.0,3643.33,MP
23,38,1761.5,1843.66,MP
23,38,1468.0,1543.82,MP
23,38,3029.0,2992.42,MP
23,38,609.6,594.37,MP
23,38,599.83,564.93,MP
23,38,748.13,693.74,MP
23,16,1348.8,1006.83,MP
23,16,660.4,702.77,MP
23,16,879.33,983.85,MP
23,16,714.4,772.13,MP
23,16,706.33,769.35,MP
23,16,467.0,514.41,MP
23,16,675.0,696.97,MP
23,16,635.33,641.38,MP
23,40,1651.25,2114.86,MP
23,40,1049.0,1122.97,MP
23,40,1068.25,1336.79,MP
23,40,1248.33,1588.24,MP
23,40,1374.33,1597.1,MP
23,40,1215.5,1420.77,MP
23,40,1764.0,2228.84,MP
23,40,1386.2,1531.17,MP
23,15,859.5,868.75,MP
23,15,1009.8,887.81,MP
23,15,764.5,757.79,MP
23,15,863.0,983.41,MP
23,15,663.33,742.92,MP
23,15,664.5,718.85,MP
23,15,1167.5,1002.36,MP
23,15,672.14,622.09,MP
23,10,1296.0,1271.86,MP
23,10,1633.0,1778.14,MP
23,10,1075.4,1079.54,MP
23,10,414.33,424.3,MP
23,10,2127.0,2209.27,MP
23,10,795.5,798.58,MP
23,10,838.5,908.26,MP
23,10,895.5,981.25,MP
23,42,656.43,1339.65,MP
23,42,691.75,706.54,MP
23,42,902.0,913.03,MP
23,42,804.0,873.57,MP
23,42,605.4,674.48,MP
23,42,412.0,424.15,MP
23,42,439.67,488.39,MP
23,42,534.5,546.73,MP
23,44,2389.0,2708.08,MP
23,44,1174.5,1275.63,MP
23,44,633.4,659.48,MP
23,44,480.6,518.57,MP
23,44,609.67,787.68,MP
23,44,569.5,662.3,MP
23,44,803.5,867.59,MP
23,44,617.2,673.54,MP
23,50,1147.2,1187.23,MP
23,50,1206.0,1120.49,MP
23,50,961.43,966.24,MP
23,50,1009.88,922.05,MP
23,50,1564.0,1455.9,MP
23,50,844.43,888.64,MP
23,50,1346.43,1069.03,MP
23,50,909.2,951.78,MP
23,42,918.67,821.38,MP
23,42,839.33,952.55,MP
23,42,576.67,610.87,MP
23,42,333.2,364.43,MP
23,42,343.83,341.54,MP
23,42,458.33,455.02,MP
23,42,362.0,375.63,MP
23,42,505.5,527.49,MP
23,47,1113.0,1062.91,MP
23,47,834.67,822.18,MP
23,47,904.5,826.92,MP
23,47,625.2,547.88,MP
23,47,1003.4,988.88,MP
23,47,871.83,905.66,MP
23,47,532.2,570.38,MP
23,47,544.0,550.82,MP
23,44,750.5,770.84,MP
23,44,854.33,924.76,MP
23,44,765.5,659.53,MP
23,44,1115.0,1200.15,MP
23,44,2692.25,2602.93,MP
23,44,550.25,646.19,MP
23,44,878.6,1059.78,MP
23,44,592.0,582.62,MP
23,41,715.29,747.04,MP
23,41,253.1,279.05,MP
23,41,588.0,680.24,MP
23,41,379.5,442.66,MP
23,41,2121.5,2010.64,MP
23,41,314.83,318.25,MP
23,41,444.75,574.6,MP
23,41,1051.25,1020.33,MP
23,11,589.6,774.62,MP
23,11,1090.0,1648.33,MP
23,11,1009.5,1311.22,MP
23,11,879.5,900.29,MP
23,11,2517.0,1637.27,MP
23,11,1370.0,1575.48,MP
23,11,1754.67,1845.53,MP
23,11,2148.5,2404.29,MP
23,40,2304.67,1971.84,MP
23,40,2096.0,2183.53,MP
23,40,919.0,1015.0,MP
23,40,487.83,597.34,MP
23,40,1967.67,2320.09,MP
23,40,1471.0,1536.32,MP
23,40,1485.0,1641.16,MP
23,40,2020.0,2348.97,MP
23,44,1070.4,1301.24,MP
23,44,1195.25,966.14,MP
23,44,630.25,690.88,MP
23,44,758.75,819.26,MP
23,44,520.0,591.82,MP
23,44,578.5,631.51,MP
23,44,650.5,772.55,MP
23,44,651.0,679.1,MP
23,44,781.5,902.58,MP
23,44,697.5,804.31,MP
23,44,668.17,783.39,MP
23,44,683.83,795.48,MP
23,44,2268.5,2411.2,MP
23,44,2158.5,2429.49,MP
23,44,778.17,731.03,MP
23,44,2326.0,2164.63,MP
23,42,544.43,499.26,MP
23,42,1332.25,1223.26,MP
23,42,703.0,579.18,MP
23,42,1335.0,1138.63,MP
23,42,1515.8,1232.12,MP
23,42,444.33,469.18,MP
23,42,548.75,565.6,MP
23,42,1021.33,1061.33,MP
23,50,1262.2,1277.93,MP
23,50,1296.25,1432.45,MP
23,50,1101.5,1103.66,MP
23,50,793.75,863.07,MP
23,50,1332.17,1075.12,MP
23,50,1464.0,1340.8,MP
23,50,1274.0,1170.16,MP
23,50,918.25,884.1,MP
23,47,916.57,964.21,MP
23,47,940.6,894.09,MP
23,47,1480.0,1511.95,MP
23,47,510.56,553.05,MP
23,47,701.78,752.66,MP
23,47,1063.0,869.34,MP
23,47,1595.33,1671.73,MP
23,47,765.6,778.83,MP
23,42,1999.67,1894.69,MP
23,42,2068.0,1840.17,MP
23,42,976.5,876.19,MP
23,42,573.6,581.28,MP
23,42,791.5,602.94,MP
23,42,1702.5,1724.49,MP
23,42,669.25,516.22,MP
23,42,679.67,568.64,MP
23,41,275.71,288.42,MP
23,41,561.0,509.57,MP
23,41,255.0,251.93,MP
23,41,571.17,510.29,MP
23,41,848.0,866.63,MP
23,41,1381.5,1236.77,MP
23,41,831.0,876.07,MP
23,41,783.75,646.61,MP
23,39,2153.8,2451.55,MP
23,39,1500.5,1581.08,MP
23,39,779.0,821.33,MP
23,39,509.0,501.2,MP
23,39,795.5,837.57,MP
23,39,675.67,683.82,MP
23,39,787.5,732.64,MP
23,39,611.0,566.65,MP
23,17,2352.0,2131.27,MP
23,17,1372.33,1152.17,MP
23,17,929.75,849.96,MP
23,17,721.75,650.55,MP
23,17,1232.71,1235.77,MP
23,17,866.6,956.48,MP
23,17,458.2,461.42,MP
23,17,1193.25,960.68,MP
23,17,982.0,922.29,MP
23,17,2013.0,1885.4,MP
23,17,1371.75,1368.53,MP
23,17,1432.83,1433.29,MP
23,17,1047.0,1128.59,MP
23,17,586.43,549.44,MP
23,17,279.2,282.36,MP
23,17,546.75,570.38,MP
23,39,398.44,435.16,MP
23,39,648.56,627.98,MP
23,39,358.4,375.48,MP
23,39,628.5,600.01,MP
23,39,369.0,379.16,MP
23,39,392.5,427.28,MP
23,39,351.56,358.58,MP
23,39,390.33,422.06,MP
23,16,1009.75,1084.24,MP
23,16,786.6,727.84,MP
23,16,1002.8,1088.59,MP
23,16,694.5,678.49,MP
23,16,884.17,920.58,MP
23,16,586.0,620.71,MP
23,16,668.0,661.41,MP
23,16,643.67,648.8,MP
23,38,1040.5,1099.4,MP
23,38,1612.0,1719.58,MP
23,38,3635.0,4279.28,MP
23,38,1677.0,1622.8,MP
23,38,646.33,607.61,MP
23,38,446.5,417.12,MP
23,38,557.4,598.03,MP
23,38,402.2,337.96,MP
23,38,1033.5,1072.23,MP
23,38,470.67,496.21,MP
23,38,507.6,522.43,MP
23,38,340.6,370.41,MP
23,38,1114.0,1116.05,MP
23,38,530.0,457.12,MP
23,38,399.0,390.4,MP
23,38,474.0,504.41,MP
23,15,1075.0,1923.49,MP
23,15,2317.0,1383.73,MP
23,15,567.8,512.57,MP
23,15,813.5,861.65,MP
23,15,871.6,827.93,MP
23,15,636.0,619.17,MP
23,15,540.86,543.32,MP
23,15,532.57,488.33,MP
23,40,2335.8,2614.01,MP
23,40,1366.0,1640.36,MP
23,40,932.63,959.92,MP
23,40,839.33,947.28,MP
23,40,1342.0,1317.43,MP
23,40,1056.5,964.87,MP
23,40,735.0,815.18,MP
23,40,1110.25,1357.05,MP
23,14,1171.13,1287.6,MP
23,14,664.5,680.7,MP
23,14,553.29,574.79,MP
23,14,702.25,775.25,MP
23,14,1631.33,1620.6,MP
23,14,958.0,846.52,MP
23,14,729.67,756.88,MP
23,14,1526.0,1478.95,MP
23,14,911.17,869.04,MP
23,14,3391.0,2251.82,MP
23,14,1038.86,732.2,MP
23,14,883.0,799.76,MP
23,14,758.17,792.48,MP
23,14,1116.5,1029.79,MP
23,14,407.2,388.8,MP
23,14,956.2,862.12,MP
23,12,790.25,833.98,MP
23,12,962.83,790.13,MP
23,12,735.33,823.83,MP
23,12,1245.0,1097.78,MP
23,12,1063.4,960.35,MP
23,12,1021.71,816.5,MP
23,12,570.33,636.57,MP
23,12,674.5,734.27,MP
23,12,3233.5,2624.63,MP
23,12,571.8,603.94,MP
23,12,1654.0,1736.19,MP
23,12,1267.33,1254.32,MP
23,12,1970.0,1556.3,MP
23,12,1451.6,1345.02,MP
23,12,1182.5,1025.89,MP
23,12,1378.33,1227.95,MP
23,13,791.0,920.04,MP
23,13,580.0,630.09,MP
23,13,349.43,385.72,MP
23,13,633.6,724.83,MP
23,13,704.0,800.44,MP
23,13,572.25,643.2,MP
23,13,662.14,751.92,MP
23,13,717.25,776.91,MP
23,11,921.57,1005.65,MP
23,11,494.0,536.95,MP
23,11,617.5,694.88,MP
23,11,817.5,952.38,MP
23,11,1366.5,1568.69,MP
23,11,1311.0,1395.25,MP
23,11,1418.8,908.73,MP
23,11,1050.0,1128.9,MP
23,13,909.0,1079.68,MP
23,13,490.5,485.11,MP
23,13,320.5,363.68,MP
23,13,869.5,847.31,MP
23,13,777.5,815.75,MP
23,13,516.25,585.45,MP
23,13,701.75,763.12,MP
23,13,947.5,1030.39,MP
23,13,1075.33,1233.76,MP
23,13,799.2,879.99,MP
23,13,402.2,446.87,MP
23,13,349.17,379.16,MP
23,13,798.0,808.78,MP
23,13,593.67,690.21,MP
23,13,733.4,793.51,MP
23,13,656.0,611.07,MP
23,11,2399.75,2345.03,MP
23,11,1048.5,1109.68,MP
23,11,1708.14,1679.32,MP
23,11,749.2,873.72,MP
23,11,8854.0,5794.68,MP
23,11,677.8,654.21,MP
23,11,712.33,1036.03,MP
23,11,1066.6,1191.94,MP
23,14,832.67,814.84,MP
23,14,651.0,683.58,MP
23,14,525.17,549.89,MP
23,14,1498.25,1487.73,MP
23,14,2560.5,2708.1,MP
23,14,981.75,994.99,MP
23,14,749.86,766.45,MP
23,14,841.33,859.04,MP
23,11,790.88,788.99,MP
23,11,733.0,880.73,MP
23,11,1651.0,1778.4,MP
23,11,821.5,756.21,MP
23,11,729.0,841.38,MP
23,11,478.2,529.53,MP
23,11,907.5,897.81,MP
23,11,768.5,828.74,MP
23,39,2047.17,1837.99,MP
23,39,1325.86,1469.71,MP
23,39,304.17,305.49,MP
23,39,573.2,474.72,MP
23,39,541.33,441.82,MP
23,39,694.5,749.03,MP
23,39,650.5,552.18,MP
23,39,487.5,505.86,MP
23,16,1328.33,982.21,MP
23,16,853.17,863.27,MP
23,16,790.4,716.44,MP
23,16,1017.0,919.74,MP
23,16,2059.5,1851.97,MP
23,16,2313.0,2213.41,MP
23,16,1350.75,1260.68,MP
23,16,840.5,718.07,MP
23,17,887.2,780.78,MP
23,17,1243.75,1298.73,MP
23,17,442.75,497.57,MP
23,17,385.8,403.44,MP
23,17,1181.0,1014.81,MP
23,17,1365.75,1189.12,MP
23,17,957.75,815.46,MP
23,17,471.0,422.21,MP
23,38,2848.75,1868.75,MP
23,38,944.5,846.49,MP
23,38,964.6,688.96,MP
23,38,1601.0,1312.51,MP
23,38,2311.0,1757.16,MP
23,38,1582.83,1161.38,MP
23,38,2245.4,1675.74,MP
23,38,2520.5,2121.83,MP
23,15,1200.0,1064.6,MP
23,15,2081.0,1645.43,MP
23,15,956.6,775.75,MP
23,15,1110.25,959.33,MP
23,15,823.5,726.62,MP
23,15,859.8,766.46,MP
23,15,755.25,651.0,MP
23,15,1094.0,946.42,MP
23,38,3188.5,2756.66,MP
23,38,2754.5,1886.8,MP
23,38,2005.67,1858.57,MP
23,38,1869.0,1551.89,MP
23,38,2348.67,1742.32,MP
23,38,1006.75,677.3,MP
23,38,1079.25,798.57,MP
23,38,1786.0,1259.29,MP
23,17,771.63,685.9,MP
23,17,817.83,747.98,MP
23,17,403.83,426.81,MP
23,17,580.5,645.64,MP
23,17,1258.14,929.68,MP
23,17,894.0,822.01,MP
23,17,1104.4,862.67,MP
23,17,1186.5,931.74,MP
23,14,812.0,871.0,MP
23,14,406.25,425.21,MP
23,14,680.4,702.11,MP
23,14,784.67,860.69,MP
23,14,716.43,727.15,MP
23,14,826.2,843.98,MP
23,14,906.2,988.04,MP
23,14,1297.8,1342.7,MP
23,39,1195.2,1304.92,MP
23,39,264.0,299.25,MP
23,39,741.2,982.96,MP
23,39,376.5,408.77,MP
23,39,1015.33,1175.13,MP
23,39,410.0,456.98,MP
23,39,271.14,316.68,MP
23,39,345.25,402.29,MP
23,14,2244.71,2088.05,MP
23,14,800.2,573.05,MP
23,14,577.88,523.75,MP
23,14,1283.25,1104.43,MP
23,14,1385.17,1457.13,MP
23,14,602.2,587.36,MP
23,14,1095.0,1273.49,MP
23,14,547.11,563.22,MP
23,30,2841.6,2981.94,MP
23,30,799.14,839.58,MP
23,30,1570.75,2108.42,MP
23,30,722.25,880.37,MP
23,30,1737.33,1878.16,MP
23,30,977.67,996.48,MP
23,30,1675.33,1589.81,MP
23,30,1588.25,1595.85,MP
23,22,1561.67,1750.98,MP
23,22,1510.25,1684.99,MP
23,22,1640.25,1903.85,MP
23,22,1028.25,2045.37,MP
23,22,1425.0,1750.79,MP
23,22,796.0,934.4,MP
23,22,698.5,680.39,MP
23,22,1194.33,1033.9,MP
23,23,1079.64,1107.64,MP
23,23,1279.75,1177.56,MP
23,23,776.0,881.41,MP
23,23,988.0,1113.21,MP
23,23,1004.5,1060.9,MP
23,23,658.6,752.33,MP
23,23,703.14,774.97,MP
23,23,943.56,1037.7,MP
23,30,1833.8,2007.5,MP
23,30,1225.0,1466.51,MP
23,30,2111.25,2191.22,MP
23,30,1435.6,1648.31,MP
23,30,756.67,828.49,MP
23,30,1090.4,973.8,MP
23,30,1759.0,1831.84,MP
23,30,1407.0,1414.12,MP
23,22,1953.4,2045.62,MP
23,22,661.17,733.79,MP
23,22,1071.0,1127.71,MP
23,22,1080.8,1092.12,MP
23,22,1084.4,1029.72,MP
23,22,1464.2,1440.15,MP
23,22,1914.33,2133.64,MP
23,22,846.6,852.81,MP
23,24,681.71,751.19,MP
23,24,576.5,676.45,MP
23,24,562.0,660.25,MP
23,24,1074.25,977.06,MP
23,24,1496.75,1008.26,MP
23,24,1342.0,886.68,MP
23,24,660.4,746.54,MP
